begin	end	'elab.conway.power'	'AMD RAPL PCKG'	'AMD RAPL SINGLE_CORE'	experiment	thread_count	frequency	cstate	
14072035422243800	14078035309050200	201.068	133.308	21.7963	5	20	1500000000	0	
14082035353835800	14088035234966200	236.804	156.459	21.9407	8	20	1500000000	0	
14092035268732000	14098035170659000	239.158	150.089	16.9822	14	20	1500000000	0	
14102035226864800	14108035116575200	239.692	149.513	16.4399	13	20	1500000000	0	
14112035147894800	14118035064833200	198.932	131.884	20.3289	3	20	1500000000	0	
14122035111752800	14128035004253200	198.814	133.399	21.8775	9	20	1500000000	0	
14132035067231000	14138034948614000	194.171	126.244	14.6487	11	20	1500000000	0	
14142035010543800	14148034896420200	221.537	151.215	36.1643	7	20	1500000000	0	
14152034947165800	14158034829526200	199.795	131.293	19.7572	4	24	1500000000	0	
14162034892228000	14168034792883000	202.374	134.814	23.3154	5	24	1500000000	0	
14172034856796800	14178034713843200	242.304	160.68	23.3615	8	24	1500000000	0	
14182034775474800	14188034659893200	240.785	150.806	17.0363	14	24	1500000000	0	
14192034684972800	14198034600303200	240.985	150.077	16.3979	13	24	1500000000	0	
14202034617277000	14208034524988000	199.455	133.189	21.6345	3	24	1500000000	0	
14212034600021800	14218034497862200	199.75	134.975	23.4633	9	24	1500000000	0	
14222034564921800	14228034428070200	194.227	126.389	14.7806	11	24	1500000000	0	
14232034473117800	14238034364532200	227.662	157.026	40.508	7	24	1500000000	0	
14242034417854800	14248034298535200	200.806	132.272	20.7325	4	28	1500000000	0	
14252034347286800	14258034237501200	204.286	136.362	24.8744	5	28	1500000000	0	
14262034285092800	14268034174683200	250.014	165.501	25.0027	8	28	1500000000	0	
14272034202641000	14278034107694000	251.985	155.949	17.9702	14	28	1500000000	0	
14282034135343800	14288034049540200	252.455	155.159	17.2475	13	28	1500000000	0	
14292034077319800	14298034000852200	200.257	134.488	22.9071	3	28	1500000000	0	
14302034049941800	14308033937498200	200.715	136.555	25.0393	9	28	1500000000	0	
14312033983214000	14318033882735000	194.488	126.607	14.9665	11	28	1500000000	0	
14322033927528800	14328033817809200	234.553	162.839	44.8147	7	28	1500000000	0	
14332033870542800	14338033778613200	201.982	133.29	21.7094	4	32	1500000000	0	
14342033814403000	14348033699572000	205.467	137.887	26.3954	5	32	1500000000	0	
14352033750549800	14358033650814200	255.601	169.72	26.3921	8	32	1500000000	0	
14362033688671800	14368033588060200	253.676	156.69	18.0458	14	32	1500000000	0	
14372033607775800	14378033519914200	254.094	155.719	17.2003	13	32	1500000000	0	
14382033541864000	14388033454465000	201.411	135.685	24.0804	3	32	1500000000	0	
14392033496602800	14398033398505200	201.796	138.02	26.4767	9	32	1500000000	0	
14402033449986800	14408033351739200	194.721	126.777	15.1294	11	32	1500000000	0	
14412033382396800	14418033281797200	243.09	170.358	49.0173	7	32	1500000000	0	
14422033331491800	14428033230052200	195.466	126.789	15.093	4	4	1500000000	0	
14432033273375800	14438033173136200	196.009	127.328	15.6606	5	4	1500000000	0	
14442033240773800	14448033201626200	210.647	138.269	15.7268	8	4	1500000000	0	
14452033265026000	14458033185493000	214.04	138.563	15.0317	14	4	1500000000	0	
14462033365774800	14468033181583200	214.162	138.468	14.9398	13	4	1500000000	0	
14472033315976800	14478033043489200	195.191	127.007	15.3419	3	4	1500000000	0	
14482033017896800	14488032888587200	195.089	127.263	15.636	9	4	1500000000	0	
14492032922231000	14498032804562000	194.002	125.881	14.2311	11	4	1500000000	0	
14502032876341800	14508032834860200	199.617	130.771	18.4764	7	4	1500000000	0	
14512032900435800	14518032722304200	196.118	127.535	15.9261	4	8	1500000000	0	
14522032768996000	14528032719313000	197.001	128.691	17.096	5	8	1500000000	0	
14532032789892800	14538032706465200	215.918	142.495	17.1212	8	8	1500000000	0	
14542032894030800	14548032739785200	215.541	139.191	15.0637	14	8	1500000000	0	
14552032950080800	14558032659413200	215.783	138.975	14.8463	13	8	1500000000	0	
14562032798571800	14568032491722200	196.09	128.133	16.5105	3	8	1500000000	0	
14572032460569800	14578032338322200	195.981	128.735	17.1335	9	8	1500000000	0	
14582032383797800	14588032279472200	193.941	125.965	14.3368	11	8	1500000000	0	
14592032352005800	14598032297582200	204.787	135.68	22.7476	7	8	1500000000	0	
14602032347926800	14608032195121200	197.349	128.445	16.8816	4	12	1500000000	0	
14612032213168800	14618032118737200	198.603	130.175	18.6242	5	12	1500000000	0	
14622032173076800	14628032127257200	223.512	147.346	18.7441	8	12	1500000000	0	
14632032296147000	14638032192776000	226.416	144.383	15.9989	14	12	1500000000	0	
14642032378191800	14648032166610200	226.57	144.031	15.6572	13	12	1500000000	0	
14652032319987800	14658031972842200	196.829	129.36	17.7596	3	12	1500000000	0	
14662031922705800	14668031796042200	196.869	130.246	18.6849	9	12	1500000000	0	
14672031830694000	14678031722553000	193.961	126.049	14.4358	11	12	1500000000	0	
14682031791380800	14688031757615200	210.097	140.686	27.0778	7	12	1500000000	0	
14692031907888800	14698031663745200	197.993	129.346	17.7993	4	16	1500000000	0	
14702031674615000	14708031598898000	199.818	131.629	20.1127	5	16	1500000000	0	
14712031649011800	14718031599190200	228.933	151.636	20.1446	8	16	1500000000	0	
14722031818037800	14728031661422200	228.043	145.065	16.0475	14	16	1500000000	0	
14732031896765800	14738031637922200	228.201	144.583	15.6034	13	16	1500000000	0	
14742031801228800	14748031432519200	197.607	130.514	18.9598	3	16	1500000000	0	
14752031375416800	14758031266579200	197.731	131.725	20.2092	9	16	1500000000	0	
14762031303140800	14768031187793200	194.187	126.115	14.5352	11	16	1500000000	0	
14772031255626800	14778031211715200	215.76	145.614	31.3262	7	16	1500000000	0	
14782031259991800	14788031096080200	199.133	130.204	18.6962	4	20	1500000000	0	
14792031183879800	14798031052020200	201.453	133.065	21.5904	5	20	1500000000	0	
14802031095083800	14808031053434200	236.498	156.383	21.6956	8	20	1500000000	0	
14812031211512000	14818031109365000	238.609	150.08	16.8695	14	20	1500000000	0	
14822031363926800	14828031115019200	239.218	149.537	16.3587	13	20	1500000000	0	
14832031270586800	14838030888197200	198.507	131.66	20.1265	3	20	1500000000	0	
14842030834834800	14848030706527200	198.621	133.147	21.6595	9	20	1500000000	0	
14852030746671000	14858030637270000	193.91	126.203	14.6453	11	20	1500000000	0	
14862030699373800	14868030657046200	220.987	150.56	35.5655	7	20	1500000000	0	
14872030815371800	14878030581956200	199.758	131.134	19.6375	4	24	1500000000	0	
14882030584177800	14888030477608200	202.488	134.5	23.0308	5	24	1500000000	0	
14892030545486800	14898030504809200	242.188	160.715	23.1257	8	24	1500000000	0	
14902030668324800	14908030564509200	240.54	150.811	16.952	14	24	1500000000	0	
14912030889494800	14918030591417200	240.91	150.106	16.3163	13	24	1500000000	0	
14922030769615800	14928030351586200	199.215	132.896	21.3744	3	24	1500000000	0	
14932030270983800	14938030156896200	199.566	134.656	23.183	9	24	1500000000	0	
14942030198503800	14948030094244200	194.389	126.338	14.7662	11	24	1500000000	0	
14952030158849800	14958030114866200	228.338	156.984	39.7178	7	24	1500000000	0	
14962030190760800	14968030016505200	200.873	132.054	20.5448	4	28	1500000000	0	
14972030029786800	14978029929877200	204.217	135.987	24.5299	5	28	1500000000	0	
14982030010782800	14988029961129200	249.928	165.541	24.7309	8	28	1500000000	0	
14992030200299000	14998030042952000	251.43	155.967	17.8694	14	28	1500000000	0	
15002030302945800	15008030041924200	250.565	155.172	17.1082	13	28	1500000000	0	
15012030220755800	15018029810292200	200.154	134.15	22.6063	3	28	1500000000	0	
15022029734293800	15028029620902200	200.502	136.151	24.6597	9	28	1500000000	0	
15032029661890000	15038029551895000	194.182	126.488	14.8995	11	28	1500000000	0	
15042029612954800	15048029572499200	232.998	161.009	43.9387	7	28	1500000000	0	
15052029709378800	15058029487363200	201.568	133.017	21.4851	4	32	1500000000	0	
15062029494196800	15068029385263200	205.544	137.481	26.0264	5	32	1500000000	0	
15072029457121800	15078029421208200	255.99	169.91	26.1511	8	32	1500000000	0	
15082029580009800	15088029503758200	253.477	156.728	17.9251	14	32	1500000000	0	
15092029765773800	15098029497012200	253.881	155.753	17.0434	13	32	1500000000	0	
15102029691234800	15108029272311200	201.29	135.356	23.8069	3	32	1500000000	0	
15112029209944800	15118029080059200	201.922	137.73	26.2385	9	32	1500000000	0	
15122029120064800	15128029016297200	194.856	126.653	15.0088	11	32	1500000000	0	
15132029076278800	15138029028611200	240.71	167.401	48.0227	7	32	1500000000	0	
15142029080093800	15148028932166200	195.415	126.783	15.1013	4	4	1500000000	0	
15152028963381800	15158028850146200	195.575	127.323	15.6906	5	4	1500000000	0	
15162028891751800	15168028784834200	210.226	138.19	15.7734	8	4	1500000000	0	
15172028832830000	15178028718965000	213.616	138.495	15.0634	14	4	1500000000	0	
15182028761718800	15188028674055200	213.808	138.388	14.9348	13	4	1500000000	0	
15192028711968800	15198028590723200	195.082	127.066	15.3954	3	4	1500000000	0	
15202028636336800	15208028535353200	195.11	127.348	15.6935	9	4	1500000000	0	
15212028577111000	15218028465208000	194.102	125.875	14.224	11	4	1500000000	0	
15222028516369800	15228028418848200	199.967	130.968	18.6176	7	4	1500000000	0	
15232028459791800	15238028345104200	196.047	127.656	16.0296	4	8	1500000000	0	
15242028385163800	15248028287210200	196.938	128.856	17.234	5	8	1500000000	0	
15252028333468800	15258028223845200	215.875	142.624	17.2812	8	8	1500000000	0	
15262028262622800	15268028160619200	215.4	139.176	15.0932	14	8	1500000000	0	
15272028197712800	15278028100317200	215.611	138.949	14.8847	13	8	1500000000	0	
15282028138575000	15288028042194000	196.21	128.276	16.6323	3	8	1500000000	0	
15292028095387800	15298027981720200	196.228	128.898	17.2722	9	8	1500000000	0	
15302028028005800	15308027918280200	194.427	126.003	14.3388	11	8	1500000000	0	
15312027965427800	15318027872046200	205.359	136.058	23.0522	7	8	1500000000	0	
15322027915910000	15328027807523000	197.117	128.558	16.9495	4	12	1500000000	0	
15332027846530800	15338027737951200	198.329	130.319	18.7367	5	12	1500000000	0	
15342027790258800	15348027682171200	223.284	147.413	18.8933	8	12	1500000000	0	
15352027725627000	15358027624992000	226.4	144.336	16.0392	14	12	1500000000	0	
15362027666983800	15368027576344200	226.816	144.017	15.7272	13	12	1500000000	0	
15372027614329800	15378027510256200	196.759	129.516	17.8803	3	12	1500000000	0	
15382027550435800	15388027451288200	196.933	130.423	18.8184	9	12	1500000000	0	
15392027506932000	15398027435811000	194.132	126.098	14.453	11	12	1500000000	0	
15402027462218800	15408027369413200	210.797	141.128	27.4433	7	12	1500000000	0	
15412027385708800	15418027265741200	198.049	129.478	17.9014	4	16	1500000000	0	
15422027317760800	15428027260307200	199.757	131.806	20.2392	5	16	1500000000	0	
15432027285451800	15438027164146200	229.013	151.702	20.3172	8	16	1500000000	0	
15442027191753800	15448027102362200	228.095	145.001	16.0679	14	16	1500000000	0	
15452027120817800	15458027036706200	228.644	144.523	15.6249	13	16	1500000000	0	
15462027067286000	15468026985257000	198.095	130.679	19.0754	3	16	1500000000	0	
15472027034602800	15478026931429200	198.125	131.913	20.3461	9	16	1500000000	0	
15482027042172800	15488026912587200	194.362	126.186	14.561	11	16	1500000000	0	
15492026914770800	15498026798067200	216.176	146.147	31.7901	7	16	1500000000	0	
15502026825743000	15508026724784000	198.911	130.403	18.8515	4	20	1500000000	0	
15512026762787800	15518026661018200	201.226	133.337	21.8002	5	20	1500000000	0	
15522026705285800	15528026608778200	236.412	156.508	21.9623	8	20	1500000000	0	
15532026633428000	15538026554195000	238.958	150.097	16.9588	14	20	1500000000	0	
15542026649150800	15548026517561200	239.637	149.566	16.4539	13	20	1500000000	0	
15552026512646800	15558026426393200	198.568	131.927	20.3442	3	20	1500000000	0	
15562026460880800	15568026359477200	198.737	133.427	21.8808	9	20	1500000000	0	
15572026395047000	15578026308140000	194.018	126.317	14.6735	11	20	1500000000	0	
15582026446259800	15588026292416200	221.838	151.255	36.2109	7	20	1500000000	0	
15592026298339800	15598026195484200	199.916	131.381	19.8379	4	24	1500000000	0	
15602026220085800	15608026141836200	202.704	134.848	23.3197	5	24	1500000000	0	
15612026178242000	15618026090759000	242.33	160.736	23.3779	8	24	1500000000	0	
15622026121226800	15628026003953200	241.16	150.831	17.0403	14	24	1500000000	0	
15632026022318800	15638025953669200	241.575	150.133	16.396	13	24	1500000000	0	
15642025950635000	15648025862642000	199.935	133.156	21.5839	3	24	1500000000	0	
15652025898183800	15658025806272200	200.193	134.984	23.4488	9	24	1500000000	0	
15662025846631800	15668025753472200	194.4	126.438	14.7756	11	24	1500000000	0	
15672025800191800	15678025717700200	227.667	156.672	40.5216	7	24	1500000000	0	
15682025734188000	15688025636733000	200.953	132.343	20.7616	4	28	1500000000	0	
15692025672390800	15698025571599200	204.403	136.422	24.8783	5	28	1500000000	0	
15702025603538800	15708025525019200	249.942	165.56	25.0272	8	28	1500000000	0	
15712025574544800	15718025460331200	251.846	155.991	17.9801	14	28	1500000000	0	
15722025471013800	15728025395512200	252.3	155.201	17.2567	13	28	1500000000	0	
15732025413193800	15738025359880200	200.747	134.503	22.892	3	28	1500000000	0	
15742025399525800	15748025300186200	201.032	136.571	25.0175	9	28	1500000000	0	
15752025349348000	15758025281863000	194.359	126.593	14.9224	11	28	1500000000	0	
15762025323554800	15768025230575200	234.232	162.347	44.7864	7	28	1500000000	0	
15772025250132800	15778025174895200	202.151	133.332	21.7186	4	32	1500000000	0	
15782025218428800	15788025132907200	206.085	137.978	26.4275	5	32	1500000000	0	
15792025154701000	15798025062484000	256.302	169.794	26.4463	8	32	1500000000	0	
15802025078473800	15808024999840200	254.088	156.763	18.0579	14	32	1500000000	0	
15812025007659800	15818024938962200	254.454	155.802	17.2144	13	32	1500000000	0	
15822024950624000	15828024882947000	201.876	135.699	24.0636	3	32	1500000000	0	
15832024936138800	15838024878481200	202.39	138.132	26.5641	9	32	1500000000	0	
15842024918306800	15848024805941200	194.65	126.795	15.0955	11	32	1500000000	0	
15852024837768800	15858024760467200	242.106	169.125	49.0045	7	32	1500000000	0	
15862024774135000	15868024626520000	195.252	126.752	15.0365	4	4	1500000000	0	
15872024605217800	15878024578046200	195.654	127.274	15.592	5	4	1500000000	0	
15882026173994400	15888030623250600	210.447	138.22	15.6812	8	4	1500000000	0	
15892033745799400	15898038321979600	213.81	138.507	14.9829	14	4	1500000000	0	
15902037980680000	15908031980488000	213.964	138.404	14.8818	13	4	1500000000	0	
15912029113436400	15918026216403600	195.044	126.965	15.2946	3	4	1500000000	0	
15922025234025000	15928025062302000	195.137	127.233	15.5815	9	4	1500000000	0	
15932025801488000	15938028080849000	194.222	125.829	14.1705	11	4	1500000000	0	
15942029724357200	15948032252520800	199.555	130.708	18.3863	7	4	1500000000	0	
15952031361470200	15958025931614800	196.015	127.495	15.8737	4	8	1500000000	0	
15962024156481800	15968024117988200	196.842	128.617	17.0423	5	8	1500000000	0	
15972027638264000	15978037843382000	216.187	142.445	17.066	8	8	1500000000	0	
15982041435163800	15988041406378200	215.954	139.175	15.026	14	8	1500000000	0	
15992041654125800	15998041746354200	216.029	138.952	14.8109	13	8	1500000000	0	
16002038370776600	16008027840265400	196.271	128.093	16.4612	3	8	1500000000	0	
16012024349691800	16018024272072200	195.883	128.686	17.0782	9	8	1500000000	0	
16022024766380000	16028026211813000	194.049	125.893	14.2717	11	8	1500000000	0	
16032026344866800	16038025182135200	204.384	135.605	22.6686	7	8	1500000000	0	
16042024625774800	16048023895445200	196.847	128.398	16.8074	4	12	1500000000	0	
16052023697126800	16058023641701200	198.084	130.107	18.5532	5	12	1500000000	0	
16062027810782400	16068039977121600	223.221	147.279	18.6724	8	12	1500000000	0	
16072046343391800	16078052659813200	226.103	144.34	15.9459	14	12	1500000000	0	
16082051408116400	16088040619364600	226.48	144.014	15.616	13	12	1500000000	0	
16092034574891800	16098026755115200	196.744	129.295	17.6976	3	12	1500000000	0	
16102024117902000	16108023883959000	196.734	130.168	18.6016	9	12	1500000000	0	
16112023900096800	16118024054833200	193.981	125.994	14.3777	11	12	1500000000	0	
16122026641543800	16128034130779200	210.058	140.618	27.0114	7	12	1500000000	0	
16132033999000800	16138025878990200	197.744	129.334	17.7812	4	16	1500000000	0	
16142023207623000	16148023147782000	199.875	131.573	20.061	5	16	1500000000	0	
16152023357451800	16158023889822200	229.238	151.572	20.1038	8	16	1500000000	0	
16162026430534800	16168033200652200	228.209	145.024	16.0041	14	16	1500000000	0	
16172036999119400	16178040860273600	228.532	144.536	15.5623	13	16	1500000000	0	
16182038526402400	16188027417394600	197.595	130.503	18.9457	3	16	1500000000	0	
